Date,Ingredient,UOM,Usage_Today,Wastage_Today,Closing_OnHand,On_Order_Qty,Reorder_Point,Reorder_Flag,Earliest_Expiry_Date,Qty_Expiring_Within_Warn,Expiry_Warn_Days,Expiry_Flag,Suggested_Action
2026-02-09,Egg_count,count,18,0,87.99,0,78.85,,2026-05-10,0,5,,
2026-02-09,Flour_g,g,6310,0,157767.33,0,75954.11,,2026-06-02,0,14,,
2026-02-09,Garlic_g,g,94.4,57.88,500,0,218.99,,2026-05-03,0,1,,SPOILAGE_WRITE_OFF
2026-02-09,Lime_g,g,505,0,247.26,0,691.51,Y,2026-05-01,0,1,,REORDER
2026-02-09,Milk_ml,ml,2460,0,20880,0,16142.47,,2026-05-02,0,2,,
2026-02-09,Mint_g,g,45,0,430,0,42.74,,2026-05-03,0,1,,
2026-02-09,Mozzarella_g,g,3360,0,17204.44,0,16356.82,,,0,2,,
2026-02-09,Mushroom_g,g,420,0,1181.92,0,728.77,,2026-05-01,0,1,,
2026-02-09,OliveOil_g,g,339,0,7879.25,0,3774.08,,2026-06-29,0,14,,
2026-02-09,Onion_g,g,393,0,2405.84,0,955.53,,2026-05-03,0,1,,
2026-02-09,Parmesan_g,g,80,0,401.92,0,248.77,,2026-04-30,0,5,,
2026-02-09,Pesto_g,g,206,0,941.4,0,480.96,,2026-05-02,0,1,,
2026-02-09,Pita_g,g,240,0,1934.79,0,2012.05,Y,2026-05-10,0,7,,REORDER
2026-02-09,Pork_g,g,1320,0,5558.63,9500,6933.7,,2026-05-20,0,7,,
2026-02-09,Potato_g,g,4100,0,30504.11,52500,37158.9,,2026-05-20,0,7,,
2026-02-09,Salmon_g,g,1260,0,5506.03,0,6139.73,Y,2026-05-19,0,7,,REORDER
2026-02-09,SauceOther_g,g,2709,0,8892.36,0,6047.34,,2026-05-05,0,1,,
2026-02-09,Seafood_g,g,1132,368,3000,0,2937.64,,2026-04-30,0,1,,SPOILAGE_WRITE_OFF
2026-02-09,Soda_ml,ml,13410,0,333472.6,0,160257.53,,2026-05-30,0,14,,
2026-02-09,Soju_ml,ml,3600,0,134842.19,0,70461.37,,2027-03-09,0,30,,
2026-02-09,Spirits_ml,ml,1380,0,45709.52,0,24201.58,,2027-03-07,0,30,,
2026-02-09,Sugar_g,g,510,0,11599.04,0,5663.01,,2027-02-28,0,14,,
2026-02-09,TomatoSauce_g,g,2070,0,5864.41,0,5236.27,,2026-05-01,0,1,,
2026-02-09,VegMix_g,g,3162,0,9087.64,0,6644.66,,2026-04-30,0,1,,
2026-02-09,WhiteSauce_g,g,400,120,1000,0,797.81,,2026-04-30,0,1,,SPOILAGE_WRITE_OFF
2026-02-09,Wine_ml,ml,2370,0,64251.78,0,34449.86,,2027-03-07,0,30,,
2026-02-10,Anchovy_g,g,0,0,840.41,0,380.14,,2026-08-29,0,14,,
2026-02-10,Beef_g,g,2690,0,2840,0,4770.68,Y,2026-04-30,0,1,,REORDER
2026-02-10,Beer_ml,ml,10960,0,592840.68,0,323929.18,,2027-03-10,0,30,,
2026-02-10,Bread_g,g,540,0,3320,500,7163.01,Y,2026-04-30,0,3,,REORDER
2026-02-10,Butter_g,g,390,0,2357.67,0,1195.07,,2026-05-05,0,5,,
2026-02-10,Chicken_g,g,6316,0,14818.11,0,13473.64,,2026-05-02,0,1,,
2026-02-10,Chocolate_g,g,400,0,8091.58,0,4332.19,,2026-08-25,0,14,,
2026-02-10,CookingOil_g,g,1030,0,24143.84,0,11997.95,,2026-06-29,0,14,,
2026-02-10,Cream_ml,ml,720,0,3373.42,0,4007.67,Y,,0,2,,REORDER
2026-02-10,Egg_count,count,17,0,70.99,0,78.85,Y,2026-05-10,0,5,,REORDER
2026-02-10,Flour_g,g,7950,0,149817.33,0,75954.11,,2026-06-02,0,14,,
2026-02-10,Garlic_g,g,124.6,0,375.4,0,218.99,,2026-05-03,0,1,,
2026-02-10,Lime_g,g,140,0,1107.26,0,691.51,,2026-05-01,0,1,,
2026-02-10,Milk_ml,ml,5400,0,15480,0,16142.47,Y,2026-05-02,0,2,,REORDER
2026-02-10,Mint_g,g,0,0,430,0,42.74,,2026-05-03,0,1,,
2026-02-10,Mozzarella_g,g,4368,0,12836.44,0,16356.82,Y,,0,2,,REORDER
2026-02-10,Mushroom_g,g,0,0,1181.92,0,728.77,,2026-05-01,0,1,,
2026-02-10,OliveOil_g,g,401.2,0,7478.05,0,3774.08,,2026-06-29,0,14,,
2026-02-10,Onion_g,g,602,0,1803.84,0,955.53,,2026-05-03,0,1,,
2026-02-10,Parmesan_g,g,80,0,321.92,0,248.77,,2026-04-30,0,5,,
2026-02-10,Pesto_g,g,310,0,631.4,0,480.96,,2026-05-02,0,1,,
2026-02-10,Pita_g,g,600,0,1334.79,3000,2012.05,,2026-05-10,0,7,,
2026-02-10,Pork_g,g,1180,0,4378.63,9500,6933.7,,2026-05-20,0,7,,
2026-02-10,Potato_g,g,5800,0,24704.11,52500,37158.9,,2026-05-20,0,7,,
2026-02-10,Salmon_g,g,2070,0,3436.03,9000,6139.73,,2026-05-19,0,7,,
2026-02-10,SauceOther_g,g,3366,0,5526.36,0,6047.34,Y,2026-05-05,0,1,,REORDER
2026-02-10,Seafood_g,g,1170,0,1830,0,2937.64,Y,2026-04-30,0,1,,REORDER
2026-02-10,Soda_ml,ml,11520,0,321952.6,0,160257.53,,2026-05-30,0,14,,
2026-02-10,Soju_ml,ml,3240,0,131602.19,0,70461.37,,2027-03-09,0,30,,
2026-02-10,Spirits_ml,ml,915,0,44794.52,0,24201.58,,2027-03-07,0,30,,
2026-02-10,Sugar_g,g,530,0,11069.04,0,5663.01,,2027-02-28,0,14,,
2026-02-10,TomatoSauce_g,g,3096,0,2768.41,0,5236.27,Y,2026-05-01,0,1,,REORDER
2026-02-10,VegMix_g,g,2984,0,6103.64,0,6644.66,Y,2026-04-30,0,1,,REORDER
2026-02-10,WhiteSauce_g,g,160,0,840,0,797.81,,2026-04-30,0,1,,
2026-02-10,Wine_ml,ml,4050,0,60201.78,0,34449.86,,2027-03-07,0,30,,
2026-02-11,Anchovy_g,g,50,0,790.41,0,380.14,,2026-08-29,0,14,,
2026-02-11,Beef_g,g,2560,0,9780,0,4770.68,,2026-04-30,0,1,,
2026-02-11,Beer_ml,ml,15130,0,577710.68,0,323929.18,,2027-03-10,0,30,,
2026-02-11,Bread_g,g,1080,740,2000,0,7163.01,Y,2026-04-30,0,3,,REORDER; SPOILAGE_WRITE_OFF
2026-02-11,Butter_g,g,420,0,1937.67,0,1195.07,,2026-05-05,0,5,,
2026-02-11,Chicken_g,g,6128,0,8690.11,0,13473.64,Y,2026-05-02,0,1,,REORDER
2026-02-11,Chocolate_g,g,565,0,7526.58,0,4332.19,,2026-08-25,0,14,,
2026-02-11,CookingOil_g,g,1020,0,23123.84,0,11997.95,,2026-06-29,0,14,,
2026-02-11,Cream_ml,ml,1260,0,2113.42,4000,4007.67,,,0,2,,
2026-02-11,Egg_count,count,25,0,45.99,72,78.85,,2026-05-10,0,5,,
2026-02-11,Flour_g,g,5675,0,144142.33,0,75954.11,,2026-06-02,0,14,,
2026-02-11,Garlic_g,g,89.4,0,286,0,218.99,,2026-05-03,0,1,,
2026-02-11,Lime_g,g,340,0,767.26,0,691.51,,2026-05-01,0,1,,
2026-02-11,Milk_ml,ml,2160,0,13320,13000,16142.47,,2026-05-02,0,2,,
2026-02-11,Mint_g,g,15,0,415,0,42.74,,2026-05-03,0,1,,
2026-02-11,Mozzarella_g,g,2952,0,9884.44,16000,16356.82,,,0,2,,
2026-02-11,Mushroom_g,g,280,0,901.92,0,728.77,,2026-05-01,0,1,,
2026-02-11,OliveOil_g,g,331.8,0,7146.25,0,3774.08,,2026-06-29,0,14,,
2026-02-11,Onion_g,g,465,0,1338.84,0,955.53,,2026-05-03,0,1,,
2026-02-11,Parmesan_g,g,80,0,241.92,0,248.77,Y,2026-04-30,0,5,,REORDER
2026-02-11,Pesto_g,g,176,0,455.4,0,480.96,Y,2026-05-02,0,1,,REORDER
2026-02-11,Pita_g,g,480,0,854.79,3000,2012.05,,2026-05-10,0,7,,
2026-02-11,Pork_g,g,1460,0,12418.63,0,6933.7,,2026-05-20,0,7,,
2026-02-11,Potato_g,g,6100,0,71104.11,0,37158.9,,2026-05-20,0,7,,
2026-02-11,Salmon_g,g,540,0,2896.03,9000,6139.73,,2026-05-19,0,7,,
2026-02-11,SauceOther_g,g,3282,0,12244.36,0,6047.34,,2026-05-05,0,1,,
2026-02-11,Seafood_g,g,908,922,3000,0,2937.64,,2026-04-30,0,1,,SPOILAGE_WRITE_OFF
2026-02-11,Soda_ml,ml,15450,0,306502.6,0,160257.53,,2026-05-30,0,14,,
2026-02-11,Soju_ml,ml,2160,0,129442.19,0,70461.37,,2027-03-09,0,30,,
2026-02-11,Spirits_ml,ml,1305,0,43489.52,0,24201.58,,2027-03-07,0,30,,
2026-02-11,Sugar_g,g,720,0,10349.04,0,5663.01,,2027-02-28,0,14,,
2026-02-11,TomatoSauce_g,g,1944,0,6324.41,0,5236.27,,2026-05-01,0,1,,
2026-02-11,VegMix_g,g,3066,0,14037.64,0,6644.66,,2026-04-30,0,1,,
2026-02-11,WhiteSauce_g,g,240,600,0,0,797.81,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-02-11,Wine_ml,ml,1860,0,58341.78,0,34449.86,,2027-03-07,0,30,,
2026-02-12,Anchovy_g,g,0,0,790.41,0,380.14,,2026-08-29,0,14,,
2026-02-12,Beef_g,g,0,280,9500,0,4770.68,,2026-04-30,0,1,,SPOILAGE_WRITE_OFF
2026-02-12,Beer_ml,ml,0,0,577710.68,0,323929.18,,2027-03-10,0,30,,
2026-02-12,Bread_g,g,0,1500,500,500,7163.01,Y,2026-04-30,0,3,,REORDER; SPOILAGE_WRITE_OFF
2026-02-12,Butter_g,g,0,0,1937.67,0,1195.07,,2026-05-05,0,5,,
2026-02-12,Chicken_g,g,0,8690.11,25000,0,13473.64,,2026-05-02,0,1,,SPOILAGE_WRITE_OFF
2026-02-12,Chocolate_g,g,0,0,7526.58,0,4332.19,,2026-08-25,0,14,,
2026-02-12,CookingOil_g,g,0,0,23123.84,0,11997.95,,2026-06-29,0,14,,
2026-02-12,Cream_ml,ml,0,0,6113.42,0,4007.67,,,0,2,,
2026-02-12,Egg_count,count,0,0,117.99,0,78.85,,2026-05-10,0,5,,
2026-02-12,Flour_g,g,0,0,144142.33,0,75954.11,,2026-06-02,0,14,,
2026-02-12,Garlic_g,g,0,0,286,0,218.99,,2026-05-03,0,1,,
2026-02-12,Lime_g,g,0,0,767.26,0,691.51,,2026-05-01,0,1,,
2026-02-12,Milk_ml,ml,0,0,26320,0,16142.47,,2026-05-02,0,2,,
2026-02-12,Mint_g,g,0,415,0,0,42.74,Y,2026-05-03,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-02-12,Mozzarella_g,g,0,0,25884.44,0,16356.82,,,0,2,,
2026-02-12,Mushroom_g,g,0,901.92,0,0,728.77,Y,2026-05-01,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-02-12,OliveOil_g,g,0,0,7146.25,0,3774.08,,2026-06-29,0,14,,
2026-02-12,Onion_g,g,0,0,1338.84,0,955.53,,2026-05-03,0,1,,
2026-02-12,Parmesan_g,g,0,0,241.92,500,248.77,,2026-04-30,0,5,,
2026-02-12,Pesto_g,g,0,0,1455.4,0,480.96,,2026-05-02,0,1,,
2026-02-12,Pita_g,g,0,0,3854.79,0,2012.05,,2026-05-10,0,7,,
2026-02-12,Pork_g,g,0,0,12418.63,0,6933.7,,2026-05-20,0,7,,
2026-02-12,Potato_g,g,0,0,71104.11,0,37158.9,,2026-05-20,0,7,,
2026-02-12,Salmon_g,g,0,0,11896.03,0,6139.73,,2026-05-19,0,7,,
2026-02-12,SauceOther_g,g,0,0,12244.36,0,6047.34,,2026-05-05,0,1,,
2026-02-12,Seafood_g,g,0,0,3000,0,2937.64,,2026-04-30,0,1,,
2026-02-12,Soda_ml,ml,0,0,306502.6,0,160257.53,,2026-05-30,0,14,,
2026-02-12,Soju_ml,ml,0,0,129442.19,0,70461.37,,2027-03-09,0,30,,
2026-02-12,Spirits_ml,ml,0,0,43489.52,0,24201.58,,2027-03-07,0,30,,
2026-02-12,Sugar_g,g,0,0,10349.04,0,5663.01,,2027-02-28,0,14,,
2026-02-12,TomatoSauce_g,g,0,0,6324.41,0,5236.27,,2026-05-01,0,1,,
2026-02-12,VegMix_g,g,0,0,14037.64,0,6644.66,,2026-04-30,0,1,,
2026-02-12,WhiteSauce_g,g,0,0,1500,0,797.81,,2026-04-30,0,1,,
2026-02-12,Wine_ml,ml,0,0,58341.78,0,34449.86,,2027-03-07,0,30,,
2026-02-13,Anchovy_g,g,0,0,790.41,0,380.14,,2026-08-29,0,14,,
2026-02-13,Beef_g,g,0,0,9500,0,4770.68,,2026-04-30,0,1,,
2026-02-13,Beer_ml,ml,0,0,577710.68,0,323929.18,,2027-03-10,0,30,,
2026-02-13,Bread_g,g,0,500,0,2000,7163.01,Y,2026-04-30,0,3,,REORDER; SPOILAGE_WRITE_OFF
2026-02-13,Butter_g,g,0,0,1937.67,0,1195.07,,2026-05-05,0,5,,
2026-02-13,Chicken_g,g,0,0,25000,0,13473.64,,2026-05-02,0,1,,
2026-02-13,Chocolate_g,g,0,0,7526.58,0,4332.19,,2026-08-25,0,14,,
2026-02-13,CookingOil_g,g,0,0,23123.84,0,11997.95,,2026-06-29,0,14,,
2026-02-13,Cream_ml,ml,0,0,6113.42,0,4007.67,,,0,2,,
2026-02-13,Egg_count,count,0,0,117.99,0,78.85,,2026-05-10,0,5,,
2026-02-13,Flour_g,g,0,0,144142.33,0,75954.11,,2026-06-02,0,14,,
2026-02-13,Garlic_g,g,0,0,286,0,218.99,,2026-05-03,0,1,,
2026-02-13,Lime_g,g,0,0,767.26,0,691.51,,2026-05-01,0,1,,
2026-02-13,Milk_ml,ml,0,0,26320,0,16142.47,,2026-05-02,0,2,,
2026-02-13,Mint_g,g,0,0,500,0,42.74,,2026-05-03,0,1,,
2026-02-13,Mozzarella_g,g,0,0,25884.44,0,16356.82,,,0,2,,
2026-02-13,Mushroom_g,g,0,0,2000,0,728.77,,2026-05-01,0,1,,
2026-02-13,OliveOil_g,g,0,0,7146.25,0,3774.08,,2026-06-29,0,14,,
2026-02-13,Onion_g,g,0,0,1338.84,0,955.53,,2026-05-03,0,1,,
2026-02-13,Parmesan_g,g,0,0,741.92,0,248.77,,2026-04-30,0,5,,
2026-02-13,Pesto_g,g,0,455.4,1000,0,480.96,,2026-05-02,0,1,,SPOILAGE_WRITE_OFF
2026-02-13,Pita_g,g,0,0,3854.79,0,2012.05,,2026-05-10,0,7,,
2026-02-13,Pork_g,g,0,0,12418.63,0,6933.7,,2026-05-20,0,7,,
2026-02-13,Potato_g,g,0,0,71104.11,0,37158.9,,2026-05-20,0,7,,
2026-02-13,Salmon_g,g,0,0,11896.03,0,6139.73,,2026-05-19,0,7,,
2026-02-13,SauceOther_g,g,0,0,12244.36,0,6047.34,,2026-05-05,0,1,,
2026-02-13,Seafood_g,g,0,3000,0,0,2937.64,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-02-13,Soda_ml,ml,0,0,306502.6,0,160257.53,,2026-05-30,0,14,,
2026-02-13,Soju_ml,ml,0,0,129442.19,0,70461.37,,2027-03-09,0,30,,
2026-02-13,Spirits_ml,ml,0,0,43489.52,0,24201.58,,2027-03-07,0,30,,
2026-02-13,Sugar_g,g,0,0,10349.04,0,5663.01,,2027-02-28,0,14,,
2026-02-13,TomatoSauce_g,g,0,824.41,5500,0,5236.27,,2026-05-01,0,1,,SPOILAGE_WRITE_OFF
2026-02-13,VegMix_g,g,0,3037.64,11000,0,6644.66,,2026-04-30,0,1,,SPOILAGE_WRITE_OFF
2026-02-13,WhiteSauce_g,g,0,0,1500,0,797.81,,2026-04-30,0,1,,
2026-02-13,Wine_ml,ml,0,0,58341.78,0,34449.86,,2027-03-07,0,30,,
2026-02-14,Anchovy_g,g,25,0,765.41,0,380.14,,2026-08-29,0,14,,
2026-02-14,Beef_g,g,3020,0,6480,0,4770.68,,2026-04-30,0,1,,
2026-02-14,Beer_ml,ml,22930,0,554780.68,0,323929.18,,2027-03-10,0,30,,
2026-02-14,Bread_g,g,990,0,2510,2000,7163.01,Y,2026-04-30,0,3,,REORDER
2026-02-14,Butter_g,g,330,0,1607.67,0,1195.07,,2026-05-05,0,5,,
2026-02-14,Chicken_g,g,8808,0,16192,0,13473.64,,2026-05-02,0,1,,
2026-02-14,Chocolate_g,g,520,0,7006.58,0,4332.19,,2026-08-25,0,14,,
2026-02-14,CookingOil_g,g,1510,0,21613.84,0,11997.95,,2026-06-29,0,14,,
2026-02-14,Cream_ml,ml,1440,0,4673.42,0,4007.67,,,0,2,,
2026-02-14,Egg_count,count,29,0,88.99,0,78.85,,2026-05-10,0,5,,
2026-02-14,Flour_g,g,8680,0,135462.33,0,75954.11,,2026-06-02,0,14,,
2026-02-14,Garlic_g,g,129.4,156.6,0,0,218.99,Y,2026-05-03,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-02-14,Lime_g,g,760,7.26,0,0,691.51,Y,2026-05-01,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-02-14,Milk_ml,ml,7680,5640,13000,0,16142.47,Y,2026-05-02,0,2,,REORDER; SPOILAGE_WRITE_OFF
2026-02-14,Mint_g,g,35,0,465,0,42.74,,2026-05-03,0,1,,
2026-02-14,Mozzarella_g,g,4680,0,21204.44,0,16356.82,,,0,2,,
2026-02-14,Mushroom_g,g,420,0,1580,0,728.77,,2026-05-01,0,1,,
2026-02-14,OliveOil_g,g,467,0,6679.25,0,3774.08,,2026-06-29,0,14,,
2026-02-14,Onion_g,g,618,720.84,0,0,955.53,Y,2026-05-03,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-02-14,Parmesan_g,g,60,0,681.92,0,248.77,,2026-04-30,0,5,,
2026-02-14,Pesto_g,g,216,0,784,0,480.96,,2026-05-02,0,1,,
2026-02-14,Pita_g,g,0,0,3854.79,0,2012.05,,2026-05-10,0,7,,
2026-02-14,Pork_g,g,640,0,11778.63,0,6933.7,,2026-05-20,0,7,,
2026-02-14,Potato_g,g,7700,0,63404.11,0,37158.9,,2026-05-20,0,7,,
2026-02-14,Salmon_g,g,1620,0,10276.03,0,6139.73,,2026-05-19,0,7,,
2026-02-14,SauceOther_g,g,3059,0,9185.36,0,6047.34,,2026-05-05,0,1,,
2026-02-14,Seafood_g,g,1048,0,3452,0,2937.64,,2026-04-30,0,1,,
2026-02-14,Soda_ml,ml,26460,0,280042.6,0,160257.53,,2026-05-30,0,14,,
2026-02-14,Soju_ml,ml,7200,0,122242.19,0,70461.37,,2027-03-09,0,30,,
2026-02-14,Spirits_ml,ml,2520,0,40969.52,0,24201.58,,2027-03-07,0,30,,
2026-02-14,Sugar_g,g,800,0,9549.04,0,5663.01,,2027-02-28,0,14,,
2026-02-14,TomatoSauce_g,g,3150,0,2350,0,5236.27,Y,2026-05-01,0,1,,REORDER
2026-02-14,VegMix_g,g,4426,0,6574,0,6644.66,Y,2026-04-30,0,1,,REORDER
2026-02-14,WhiteSauce_g,g,320,1180,0,0,797.81,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-02-14,Wine_ml,ml,2550,0,55791.78,0,34449.86,,2027-03-07,0,30,,
2026-02-15,Anchovy_g,g,75,0,690.41,0,380.14,,2026-08-29,0,14,,
2026-02-15,Beef_g,g,2150,4330,0,0,4770.68,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-02-15,Beer_ml,ml,19070,0,535710.68,0,323929.18,,2027-03-10,0,30,,
2026-02-15,Bread_g,g,540,0,3470,500,7163.01,Y,2026-04-30,0,3,,REORDER
2026-02-15,Butter_g,g,300,0,1307.67,0,1195.07,,2026-05-05,0,5,,
2026-02-15,Chicken_g,g,7056,0,9136,0,13473.64,Y,2026-05-02,0,1,,REORDER
2026-02-15,Chocolate_g,g,520,0,6486.58,0,4332.19,,2026-08-25,0,14,,
2026-02-15,CookingOil_g,g,1405,0,20208.84,0,11997.95,,2026-06-29,0,14,,
2026-02-15,Cream_ml,ml,1260,0,3413.42,0,4007.67,Y,,0,2,,REORDER
2026-02-15,Egg_count,count,22,0,66.99,0,78.85,Y,2026-05-10,0,5,,REORDER
2026-02-15,Flour_g,g,6440,0,129022.33,0,75954.11,,2026-06-02,0,14,,
2026-02-15,Garlic_g,g,81.6,0,918.4,0,218.99,,2026-05-03,0,1,,
2026-02-15,Lime_g,g,530,0,970,0,691.51,,2026-05-01,0,1,,
2026-02-15,Milk_ml,ml,5580,0,7420,16000,16142.47,,2026-05-02,0,2,,
2026-02-15,Mint_g,g,45,0,420,0,42.74,,2026-05-03,0,1,,
2026-02-15,Mozzarella_g,g,3312,0,17892.44,0,16356.82,,,0,2,,
2026-02-15,Mushroom_g,g,140,0,1440,0,728.77,,2026-05-01,0,1,,
2026-02-15,OliveOil_g,g,290.8,0,6388.45,0,3774.08,,2026-06-29,0,14,,
2026-02-15,Onion_g,g,322,0,2178,0,955.53,,2026-05-03,0,1,,
2026-02-15,Parmesan_g,g,80,0,601.92,0,248.77,,2026-04-30,0,5,,
2026-02-15,Pesto_g,g,157,0,627,0,480.96,,2026-05-02,0,1,,
2026-02-15,Pita_g,g,240,0,3614.79,0,2012.05,,2026-05-10,0,7,,
2026-02-15,Pork_g,g,1460,0,10318.63,0,6933.7,,2026-05-20,0,7,,
2026-02-15,Potato_g,g,7800,0,55604.11,0,37158.9,,2026-05-20,0,7,,
2026-02-15,Salmon_g,g,360,0,9916.03,0,6139.73,,2026-05-19,0,7,,
2026-02-15,SauceOther_g,g,3036,0,6149.36,0,6047.34,,2026-05-05,0,1,,
2026-02-15,Seafood_g,g,1108,0,2344,0,2937.64,Y,2026-04-30,0,1,,REORDER
2026-02-15,Soda_ml,ml,16680,0,263362.6,0,160257.53,,2026-05-30,0,14,,
2026-02-15,Soju_ml,ml,4680,0,117562.19,0,70461.37,,2027-03-09,0,30,,
2026-02-15,Spirits_ml,ml,1860,0,39109.52,0,24201.58,,2027-03-07,0,30,,
2026-02-15,Sugar_g,g,700,0,8849.04,0,5663.01,,2027-02-28,0,14,,
2026-02-15,TomatoSauce_g,g,2304,46,6000,0,5236.27,,2026-05-01,0,1,,SPOILAGE_WRITE_OFF
2026-02-15,VegMix_g,g,3508,0,13566,0,6644.66,,2026-04-30,0,1,,
2026-02-15,WhiteSauce_g,g,160,0,1340,0,797.81,,2026-04-30,0,1,,
2026-02-15,Wine_ml,ml,1800,0,53991.78,0,34449.86,,2027-03-07,0,30,,
2026-02-16,Anchovy_g,g,0,0,690.41,0,380.14,,2026-08-29,0,14,,
2026-02-16,Beef_g,g,0,0,12000,0,4770.68,,2026-04-30,0,1,,
2026-02-16,Beer_ml,ml,0,0,535710.68,0,323929.18,,2027-03-10,0,30,,
2026-02-16,Bread_g,g,0,1970,2000,0,7163.01,Y,2026-04-30,0,3,,REORDER; SPOILAGE_WRITE_OFF
2026-02-16,Butter_g,g,0,0,1307.67,0,1195.07,,2026-05-05,0,5,,
2026-02-16,Chicken_g,g,0,9136,25000,0,13473.64,,2026-05-02,0,1,,SPOILAGE_WRITE_OFF
2026-02-16,Chocolate_g,g,0,0,6486.58,0,4332.19,,2026-08-25,0,14,,
2026-02-16,CookingOil_g,g,0,0,20208.84,0,11997.95,,2026-06-29,0,14,,
2026-02-16,Cream_ml,ml,0,0,3413.42,4000,4007.67,,,0,2,,
2026-02-16,Egg_count,count,0,0,66.99,72,78.85,,2026-05-10,0,5,,
2026-02-16,Flour_g,g,0,0,129022.33,0,75954.11,,2026-06-02,0,14,,
2026-02-16,Garlic_g,g,0,0,918.4,0,218.99,,2026-05-03,0,1,,
2026-02-16,Lime_g,g,0,0,970,0,691.51,,2026-05-01,0,1,,
2026-02-16,Milk_ml,ml,0,0,23420,0,16142.47,,2026-05-02,0,2,,
2026-02-16,Mint_g,g,0,0,420,0,42.74,,2026-05-03,0,1,,
2026-02-16,Mozzarella_g,g,0,0,17892.44,0,16356.82,,,0,2,,
2026-02-16,Mushroom_g,g,0,0,1440,0,728.77,,2026-05-01,0,1,,
2026-02-16,OliveOil_g,g,0,0,6388.45,0,3774.08,,2026-06-29,0,14,,
2026-02-16,Onion_g,g,0,0,2178,0,955.53,,2026-05-03,0,1,,
2026-02-16,Parmesan_g,g,0,0,601.92,0,248.77,,2026-04-30,0,5,,
2026-02-16,Pesto_g,g,0,0,627,0,480.96,,2026-05-02,0,1,,
2026-02-16,Pita_g,g,0,0,3614.79,0,2012.05,,2026-05-10,0,7,,
2026-02-16,Pork_g,g,0,0,10318.63,0,6933.7,,2026-05-20,0,7,,
2026-02-16,Potato_g,g,0,0,55604.11,0,37158.9,,2026-05-20,0,7,,
2026-02-16,Salmon_g,g,0,0,9916.03,0,6139.73,,2026-05-19,0,7,,
2026-02-16,SauceOther_g,g,0,0,6149.36,0,6047.34,,2026-05-05,0,1,,
2026-02-16,Seafood_g,g,0,2344,2500,0,2937.64,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-02-16,Soda_ml,ml,0,0,263362.6,0,160257.53,,2026-05-30,0,14,,
2026-02-16,Soju_ml,ml,0,0,117562.19,0,70461.37,,2027-03-09,0,30,,
2026-02-16,Spirits_ml,ml,0,0,39109.52,0,24201.58,,2027-03-07,0,30,,
2026-02-16,Sugar_g,g,0,0,8849.04,0,5663.01,,2027-02-28,0,14,,
2026-02-16,TomatoSauce_g,g,0,0,6000,0,5236.27,,2026-05-01,0,1,,
2026-02-16,VegMix_g,g,0,3066,10500,0,6644.66,,2026-04-30,0,1,,SPOILAGE_WRITE_OFF
2026-02-16,WhiteSauce_g,g,0,0,1340,0,797.81,,2026-04-30,0,1,,
2026-02-16,Wine_ml,ml,0,0,53991.78,0,34449.86,,2027-03-07,0,30,,
2026-02-17,Anchovy_g,g,0,0,690.41,0,380.14,,2026-08-29,0,14,,
2026-02-17,Beef_g,g,0,0,12000,0,4770.68,,2026-04-30,0,1,,
2026-02-17,Beer_ml,ml,0,0,535710.68,0,323929.18,,2027-03-10,0,30,,
2026-02-17,Bread_g,g,0,1500,500,500,7163.01,Y,2026-04-30,0,3,,REORDER; SPOILAGE_WRITE_OFF
2026-02-17,Butter_g,g,0,0,1307.67,0,1195.07,,2026-05-05,0,5,,
2026-02-17,Chicken_g,g,0,0,25000,0,13473.64,,2026-05-02,0,1,,
2026-02-17,Chocolate_g,g,0,0,6486.58,0,4332.19,,2026-08-25,0,14,,
2026-02-17,CookingOil_g,g,0,0,20208.84,0,11997.95,,2026-06-29,0,14,,
2026-02-17,Cream_ml,ml,0,0,7413.42,0,4007.67,,,0,2,,
2026-02-17,Egg_count,count,0,0,138.99,0,78.85,,2026-05-10,0,5,,
2026-02-17,Flour_g,g,0,0,129022.33,0,75954.11,,2026-06-02,0,14,,
2026-02-17,Garlic_g,g,0,0,918.4,0,218.99,,2026-05-03,0,1,,
2026-02-17,Lime_g,g,0,0,970,0,691.51,,2026-05-01,0,1,,
2026-02-17,Milk_ml,ml,0,7420,16000,0,16142.47,Y,2026-05-02,0,2,,REORDER; SPOILAGE_WRITE_OFF
2026-02-17,Mint_g,g,0,420,0,0,42.74,Y,2026-05-03,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-02-17,Mozzarella_g,g,0,0,17892.44,0,16356.82,,,0,2,,
2026-02-17,Mushroom_g,g,0,0,1440,0,728.77,,2026-05-01,0,1,,
2026-02-17,OliveOil_g,g,0,0,6388.45,0,3774.08,,2026-06-29,0,14,,
